ORF	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SGD
YDR124W	NA	11.133162720673614	-0.7990512234101697	0.7069144227560668	-1.1303365693047918	0.2583344308687752	0.4332360138534534	S000002531
YNR071C	NA	36.03300036504141	-1.308759908763155	0.43371210344463473	-3.017577555177046	0.002548038320376113	0.011515330737262467	S000005354
YBR217W	ATG12	58.05294824228614	0.12515503414122403	0.2807430293101298	0.445799257950474	0.6557422578764903	0.7889114003384611	S000000421
YJL060W	BNA3	1363.0092069151633	-0.059864825957553054	0.11616229088617369	-0.5153550734998332	0.6063049205958874	0.7553252013885399	S000003596
YPR143W	RRP15	307.5117626129595	0.44118047719368797	0.2335736200213705	1.8888283580710987	0.05891483161651292	0.150965899429369	S000006347
YPL014W	CIP1	490.2467365544041	-2.080731224778868	0.20597631294824165	-10.10179857575041	5.423817519930203e-24	2.9894805977497646e-22	S000005935
YML061C	PIF1	387.3120874802482	0.5600697207384862	0.18893392212637655	2.9643682533825744	0.003033050858742696	0.013280227358139749	S000004526
YLR144C	ACF2	854.3960482599458	0.06337842516298733	0.11543216907712998	0.549053402268122	0.5829688022713209	0.7365915384921715	S000004134
YPR166C	MRP2	308.68250061907787	-0.0020899870171895447	0.17128845023630415	-0.01220156417030024	0.9902648018912149	0.9945103101522705	S000006370
YGR090W	UTP22	3768.1923425043897	0.4430009552082133	0.08881746780385989	4.987768354154328	6.108074350151248e-7	6.7200771030431156e-6	S000003322
YKL110C	KTI12	432.6449971720216	0.10525593023569793	0.16746225972732195	0.6285352318013963	0.5296533741710159	0.695108235592884	S000001593
YGR276C	RNH70	515.8182695011001	0.026597843527848667	0.10492387877748041	0.2534965713977904	0.7998845102930587	0.8851054592031486	S000003508
YNR004W	SWM2	98.12488832315721	0.32415655020474116	0.2191747971966049	1.478986427047838	0.13914394243319833	0.27970499537741855	S000005287
YLL026W	HSP104	9549.442440509027	-2.068755203317973	0.1474773906367533	-14.027609211051582	1.056536602851045e-44	1.0999719965238102e-42	S000003949
YML063W	RPS1B	27436.094698669815	0.5718936752827515	0.11137377655406173	5.134904220520435	2.8228774899292315e-7	3.334079253861794e-6	S000004528
YFL062W	COS4	626.1410577509354	-1.1666645215669005	0.19858700893596565	-5.87482800520497	4.232825886716858e-9	6.466561721500591e-8	S000001832
YGR182C	NA	959.7713248961458	-0.5368645130266251	0.15404925665155317	-3.485018523919065	4.921029727121993e-4	0.002777713767658619	S000003414
